disease_id,symptom_name
盆底腹膜疝,里急后重
脾脏原发性恶性肿瘤,慢性面容
脾脏原发性恶性肿瘤,肝脏肿大
脾囊肿,上腹不适
脾囊肿,腹部肿块
脾动脉瘤,上腹部疼痛
脾动脉瘤,恶心
皮样表皮样囊肿,剧烈神经根性痛
皮样表皮样囊肿,钝痛
盆腔脓肿,高热
盆腔脓肿,下腹痛
贲门黏膜撕裂综合征,恶心
贲门黏膜撕裂综合征,左上腹肿块伴有
膀胱上内疝,尿急
膀胱上内疝,尿频
脐炎,脐周明显红肿变硬
脐炎,充血
全身化脓性感染,高热
全身化脓性感染,烦躁不安
气性坏疽,指趾端干性坏死
气性坏疽,坏死性筋膜炎
气压伤,充血
气压伤,耳鸣
切除术后内疝,腹膜炎
切除术后内疝,胀痛
丘疹性血管增生,丘疹
丘疹性血管增生,血管增生
嵌顿性腹股沟斜疝,腹壁切口处有肿物突出
嵌顿性腹股沟斜疝,恶心
脐疝,消化不良
脐疝,腹部不适
脐部脐肠系膜管息肉,息肉
脐部脐肠系膜管息肉,囊肿
缺水和缺钠,神志淡漠
缺水和缺钠,恶心
躯体性神经病,感觉障碍
躯体性神经病,皮温降低
气管及食管异物,呼吸困难
气管及食管异物,吞咽困难
乳头炎和乳晕炎,泌乳障碍
乳头炎和乳晕炎,乳晕发黑
乳腺错构瘤,乳房肿块
乳腺湿疹样癌,结痂
乳腺湿疹样癌,瘙痒
妊娠期合并急...,突发性右上腹绞痛
妊娠期合并急...,右上腹痛
乳房缺少症,胸腹部畸形
乳房缺少症,胸壁塌陷
乳糜腹,腹痛
乳糜腹,腹膜炎
乳腺增生,乳房肿块
乳腺增生,乳房胀痛
乳房猪囊尾蚴病,皮下结节
乳房猪囊尾蚴病,淋巴结肿大
桡骨骨折,腕部肿胀压痛
桡骨骨折,关节畸形
乳头皲裂,剧痛
乳头皲裂,结痂
生殖道感染,尿频伴尿急和尿痛
生殖道感染,龟头瘙痒
水疝,阴囊肿胀
水疝,阴囊坠胀痛
手腕扭伤,腕关节内积血及
手腕扭伤,韧带断裂
食管内异物,吞咽痛
食管内异物,吞咽困难
手术后膈疝,肠鸣
手术后膈疝,呼吸音低
锁骨下动脉-...,搏动性肿块
锁骨下动脉-...,肩胛带和上肢疼痛
四肢血栓性浅静脉炎,肢体忽冷忽热
四肢血栓性浅静脉炎,皮下结节
四肢血管损伤,创伤
四肢血管损伤,外伤性出血
上肢深静脉血栓形成,静脉血栓
上肢深静脉血栓形成,血管搏动或波形的改变
食管壁内憩室,恶心与呕吐
食管壁内憩室,恶心
食管受压性吞咽困难,持续性咳嗽
食管受压性吞咽困难,呼吸困难
食管息肉,进食呕吐
食管息肉,胸骨后疼痛
臀肌挛缩症,下蹲困难
臀肌挛缩症,肌肉萎缩
特发性腹膜后纤维化,后腹膜纤维化
特发性腹膜后纤维化,消瘦
头皮感染,耳后淋巴结肿大
头皮感染,发烧
头外伤,头皮撕裂伤
头外伤,头皮撕脱伤
吞入异物,便血
吞入异物,高热
特发性大网膜...,血性渗液
特发性大网膜...,腹肌紧张
胃溃疡出血,消化道穿孔
胃溃疡出血,良性溃疡改变
胃脂肪瘤,上腹不适
胃脂肪瘤,胃部隐痛
外伤性乳房脂肪坏死,乳房胀痛
外伤性乳房脂肪坏死,囊肿
网膜扭转,恶心
网膜扭转,腹部压痛
外伤性腹膜后...,腹痛
外伤性腹膜后...,腹肌紧张
外伤性脾破裂,腹痛
外伤性脾破裂,休克
外伤性乳房血肿,乳房胀痛
外伤性乳房血肿,皮肤瘀斑
胃恶性淋巴瘤,淋巴液流出
胃恶性淋巴瘤,淋巴结充血
胃隔膜,进食呕吐
胃隔膜,呼吸困难
胃畸胎瘤,黑便
胃畸胎瘤,腹部肿块
胃食管反流病,反酸
胃食管反流病,胃内压增加
下肢动脉硬化闭塞症,动脉呈多处伸长扭曲状
下肢动脉硬化闭塞症,老年人腿抽筋
先天性肠旋转不良,便秘
先天性肠旋转不良,便血
锌缺乏病,厌食
锌缺乏病,食欲不振
下肢淋巴水肿,下肢肿胀和乏力
下肢淋巴水肿,皮肤肌肉增厚
下肢淋巴水肿,纤维化
下肢交通静脉...,皮肤萎缩和色素沉着
下肢交通静脉...,下肢皮肤营养性改变
小肠血管瘤,腹痛
小肠血管瘤,面色苍白
血管肉瘤,静脉曲张
血管肉瘤,组织细胞增生
血栓性浅静脉炎,呈红色条索
血栓性浅静脉炎,游
血栓性浅静脉炎,皮肤色素加深
先天性动静脉瘘,呼吸困难
先天性动静脉瘘,下腰部疼痛
小儿口腔溃疡,口腔黏膜溃疡
小儿口腔溃疡,无痛性口腔溃疡
腰疝,肠鸣
腰疝,腰部缓慢增大的软肿块
疣状血管瘤,肢端角化
疣状血管瘤,结节
原发性十二指...,腹部肿块
原发性十二指...,乏力
阴缩,精囊缩小
阴缩,前列腺缩小变硬
胰腺外伤,胰源性腹痛
胰腺外伤,腹腔积血
原发性下肢静...,静脉曲张
原发性下肢静...,下肢动作沉重
眼眶内海绵状血管瘤,视力障碍
眼眶内海绵状血管瘤,眼球不能随意动
腰肌劳损,腰大肌痉挛
腰肌劳损,腰部的不稳交锁现象
厌氧菌感染,继发感染
厌氧菌感染,阑尾感染
咽部机械性创伤,吞咽困难
咽部机械性创伤,呼吸困难
腰腿痛,右腿酸痛
腰腿痛,大腿疼痛
原发性腹膜癌,腹痛
原发性腹膜癌,腹水
植物人,深昏迷
植物人,大小便失禁
增殖体肥大,淋巴结肿大
增殖体肥大,下鼻甲或中鼻甲肥大
坐骨疝,坐骨大小孔区出现压痛
坐骨疝,坐骨神经痛
痔核,便秘
痔核,发炎
子宫切除术后会阴疝,肛门坠胀
子宫切除术后会阴疝,肛门松弛
直接型颈动脉...,结膜充血
直接型颈动脉...,与脉搏相一致的
脂肪瘤,皮下结节
脂肪瘤,皮肤粘连
造口旁疝,胀感
造口旁疝,钝痛
直肠脱垂直肠壁内疝,肛门坠胀
直肠脱垂直肠壁内疝,腹痛
主动脉肠道瘘,发热伴寒战
主动脉肠道瘘,收缩期杂音
自发性腹膜后...,肠麻痹
自发性腹膜后...,腹肌紧张
自发性食管破裂,恶心
自发性食管破裂,黑便
肋软骨炎,肋骨痛
肋软骨炎,侧肋骨痛
乳腺疾病,乳房红肿热痛
乳腺疾病,经期前乳房痛
弥漫性胸膜间皮瘤,窒息
弥漫性胸膜间皮瘤,胸腔积液
乳糜胸,呼吸困难
乳糜胸,乏力
空气栓塞,空气栓塞
空气栓塞,烦躁不安
张力性气胸,皮下气肿
张力性气胸,胸骨后疼痛
胸腺癌,消瘦
胸腺癌,胸痛
胸壁深部软组织感染,胸壁疼痛
胸壁深部软组织感染,发烧
肺泡癌,胸痛
肺泡癌,痰中带血丝
肺不发育或发育不全,呼吸音减弱
肺不发育或发育不全,咯血
先天性胸骨后膈疝,上腹部疼痛
先天性胸骨后膈疝,腹肌紧张
胸壁软组织肿瘤,白细胞增多
胸壁软组织肿瘤,咖啡斑
闭合性气胸,胸闷
闭合性气胸,胸痛
创伤性气管及...,张力性气胸
创伤性气管及...,肺不张
穿透性心脏外伤,内出血
穿透性心脏外伤,休克
创伤性窒息,休克
创伤性窒息,头昏
创伤性气胸,呼吸困难
创伤性气胸,胸部有过度回响
创伤性血胸,呼吸困难
创伤性血胸,胸痛
创伤窒息综合征,呼吸困难
创伤窒息综合征,窒息
创伤性膈疝,黑便
创伤性膈疝,昏迷
动脉硬化性闭塞症,糖尿
动脉硬化性闭塞症,营养障碍
单心室,心力衰竭
单心室,消瘦
单心房,气急
单心房,杵状指（趾）
多瓣膜病,心绞痛
多瓣膜病,劳累后心悸
单侧肺气肿,呼吸困难
单侧肺气肿,呼吸音减弱
胆固醇脓胸,胸腔积液
胆固醇脓胸,胸痛
二尖瓣狭窄,卵圆孔闭合不全
二尖瓣狭窄,端坐呼吸
恶性胸腔积液,呼吸困难
恶性胸腔积液,乏力
肺损伤,创伤性湿肺
肺损伤,气短
房间隔缺损,紫绀
房间隔缺损,心悸
肺棘球蚴病,高热
肺棘球蚴病,喘息
副神经节起源的肿瘤,消瘦
副神经节起源的肿瘤,气短
腹主动脉动脉瘤破裂,便血
腹主动脉动脉瘤破裂,恶心
肺动脉发育不全,呼吸困难
肺动脉发育不全,气管阻塞
肺隔离症,不明原因发热
肺隔离症,胸痛
肺疝,呼吸困难
肺疝,颈动脉痛
法洛三联症,心悸
法洛三联症,乏力
肺爆震伤,胸痛
肺爆震伤,肺不张
膈疝,腹痛
膈疝,紫绀
膈扑动,吞咽困难
膈扑动,胸痛
膈下食管憩室,上腹部疼痛
膈下食管憩室,黑便
感染性腹主动脉瘤,腹痛
感染性腹主动脉瘤,钙化
冠状动脉终止异常,气急
冠状动脉终止异常,心脏杂音
冠状动脉异位起源,乏力
冠状动脉异位起源,烦躁不安
膈先天性缺损,呼吸困难
膈先天性缺损,呼吸音减弱
感染性肋软骨炎,胸痛
感染性肋软骨炎,脓肿
膈肌膨出,消化不良
膈肌膨出,嗳气
滑脱性肋骨综合征,钝痛
滑脱性肋骨综合征,肩周区弥散的钝
后天性三尖瓣...,疲乏
后天性三尖瓣...,肝肿大
喉气管食管裂,呼吸困难
喉气管食管裂,声音嘶哑
急性心肌梗死,胸闷
急性心肌梗死,心肌坏死广泛
鸡胸,喘息
鸡胸,胸廓畸形
矫正型大动脉错位,大动脉错位
矫正型大动脉错位,心律失常
继发性纵隔感染,心率增快
继发性纵隔感染,休克
急性脓胸,呼吸困难
急性脓胸,胸腔积液
经膈肌肋间疝,肠鸣
经膈肌肋间疝,膈麻痹
军刀综合征,呼吸困难
军刀综合征,慢性咳嗽
局限性胸膜间皮瘤,盗汗
局限性胸膜间皮瘤,关节僵直
开放性气胸,烦躁不安
开放性气胸,血压下降
联合瓣膜病变,心悸
联合瓣膜病变,呼吸困难
漏斗胸,胸廓畸形
漏斗胸,喘息
老年人先天性...,乏力
老年人先天性...,劳累后心悸
老年人主动脉...,声音嘶哑
老年人主动脉...,持续性疼痛
老年人主动脉瘤,吞咽困难
老年人主动脉瘤,胀痛
老年人自发性气胸,烦躁不安
老年人自发性气胸,面色苍白
肋骨骨髓炎,胸骨后烧灼样痛
肋骨骨髓炎,食欲不振
慢性缩窄性心包炎,呼吸困难
慢性缩窄性心包炎,肝脏肿大
慢性脓胸,消瘦
慢性脓胸,脓痰
弥漫性恶性间皮瘤,胸痛
弥漫性恶性间皮瘤,气短
弥漫性食管壁内憩室,吞咽困难
弥漫性食管壁内憩室,食管反流症状
Nezelo...,反复感染
Nezelo...,发烧
器械性食管损伤,腹痛
器械性食管损伤,皮下气肿
气管闭合性损伤,呼吸道阻塞
气管闭合性损伤,窒息
气管先天性疾病,气急
气管先天性疾病,呛咳
气管、支气管狭窄,呼吸困难
气管、支气管狭窄,气喘
气管支气管异物,脓肿
气管支气管异物,哮鸣音
气管及支气管...,发音障碍
气管及支气管...,囊肿
气管梗阻,昏迷
气管梗阻,意识丧失
缩窄性心包炎,端坐呼吸
缩窄性心包炎,呼吸困难
三尖瓣狭窄,疲乏
三尖瓣狭窄,颈静脉怒张
食管念珠菌感染,吞咽痛
食管念珠菌感染,食管下括约肌张力下降
神经鞘源性肿瘤,臂丛神经受累
神经鞘源性肿瘤,肺部感染
食管裂孔疝,嗳气
食管裂孔疝,胃嵌顿
食管损伤,皮下气肿
食管损伤,创伤
食管瘢痕性狭窄,烦躁不安
食管瘢痕性狭窄,呼吸困难
食管破裂,呼吸困难
食管破裂,吞咽困难
食管憩室,恶病质
食管憩室,咽部有异物感
食管失弛缓症,反胃
食管失弛缓症,胸骨后疼痛
食管异物,胸骨后疼痛
食管异物,呼吸困难
三房心,收缩期杂音
三房心,水肿
完全性肺静脉...,静脉内持续性血流
完全性肺静脉...,生长缓慢
完全性大动脉错位,呼吸困难
完全性大动脉错位,气急
外伤性乳糜胸,呼吸困难
外伤性乳糜胸,血流不畅
无菌性肋软骨炎,胸闷憋气
无菌性肋软骨炎,胸闷
胸膜间皮瘤,胸痛伴呼吸困难
胸膜间皮瘤,活动后气促
血胸,出冷汗
血胸,创伤
胸骨骨髓炎,全身感染中毒症状
胸骨骨髓炎,皮窦道
胸骨裂,发绀
胸骨裂,骨裂
胸廓出口综合征,疲劳
胸廓出口综合征,肩臂外侧的感觉
胸廓畸形,桶状胸
胸廓畸形,心脏扩大
心内膜垫缺损,室间隔缺损
心内膜垫缺损,呼吸功能衰竭
胸腺类癌,疲劳
胸腺类癌,盗汗
炎症性腹主动脉瘤,腰背痛
炎症性腹主动脉瘤,血沉增快
咽部及颈部食...,吞咽困难
咽部及颈部食...,呼吸困难
右心室双出口,心脏畸形
右心室双出口,呼吸困难
原发性纵隔感染,低热
原发性纵隔感染,无力
咽食管憩室,咳痰
咽食管憩室,气过水声
医源性气管及...,呼吸困难
医源性气管及...,呛咳
异物性食管穿孔,吞咽痛
异物性食管穿孔,进食困难
支气管肺隔离症,脓痰
支气管肺隔离症,啰音
支气管源性囊肿,囊肿
支气管源性囊肿,小支气管痉挛
自发性血胸,高热
自发性血胸,突肤挺胸
纵隔神经鞘源性肿瘤,臂丛神经受累
纵隔神经鞘源性肿瘤,脊髓压迫
纵隔疝,呼吸困难
纵隔疝,纵隔病变
支气管结石症,脓痰
支气管结石症,慢性咳嗽
纵隔畸胎瘤,心包填塞
纵隔畸胎瘤,呼吸困难
纵隔霍奇金淋巴瘤,颈部淋巴结肿大
纵隔霍奇金淋巴瘤,气管移位
主动脉口狭窄,疲劳
主动脉口狭窄,心前区隐痛
纵隔非霍奇金...,骨髓损害
纵隔非霍奇金...,胸痛
自发性气胸,心悸
自发性气胸,胸骨后疼痛
胆管结石,腹痛
胆管结石,高热寒战
胆囊息肉样病变,息肉
胆囊息肉样病变,恶心与呕吐
胆囊囊肿,放射性疼痛
胆囊囊肿,腹痛伴黄疸
黄疸性肝炎,恶心与呕吐
黄疸性肝炎,腹痛
先天性肝内胆...,畏寒
先天性肝内胆...,腹痛
胰腺肉瘤,低热
胰腺肉瘤,消耗性体重下降
急性胆管炎,胆绞痛
急性胆管炎,高热寒战
肝结石,上腹不适
肝结石,上腹部疼痛
急性梗阻性化...,黄疸
急性梗阻性化...,腹痛
老年人胆囊癌,腹水
老年人胆囊癌,结节
老年人急性胰腺炎,高热
老年人急性胰腺炎,腹痛
胆道结石,腹痛
胆道结石,胆绞痛
胆囊腺肌增生病,腹痛
胆囊腺肌增生病,嗳气
胆囊-结肠肝...,腹肌紧张
胆囊-结肠肝...,恶心
胆道癌,皮肤瘙痒
胆道癌,胀痛
胆道肿瘤,发热伴寒战
胆道肿瘤,腹泻
胆囊息肉,食欲下降
胆囊息肉,胆绞痛
胆总管结石,胆绞痛
胆总管结石,肝内胆管结石
胆囊平滑肌肉瘤,胆结石
胆囊平滑肌肉瘤,乏力
胆囊良性肿瘤,恶心
胆囊良性肿瘤,食欲减退
乏特壶腹周围癌,腹痛
乏特壶腹周围癌,高热
肝外胆管损伤,上腹部疼痛
肝外胆管损伤,黄疸
肝血管瘤,食欲不振
肝血管瘤,腹部不适
肝性血卟啉病综合征,腹痛
肝性血卟啉病综合征,无力
肝内胆管结石,胆绞痛
肝内胆管结石,黄疸
肝母细胞瘤,食欲不振
肝母细胞瘤,腹泻
功能性胃肠病,焦虑
功能性胃肠病,腹痛
环状胰腺,腹痛
环状胰腺,脱水
急性化脓性胆管炎,腹痛
急性化脓性胆管炎,发热及黄疸
急性化脓性胆管炎,胆汁排泄受阻
急性结石性胆囊炎,腹痛伴恶心
急性结石性胆囊炎,呕吐
急性结石性胆囊炎,胆囊壁纤维化
急性出血坏死...,腹痛伴休克
急性出血坏死...,腹部压痛
门静脉血栓形成,腹痛
门静脉血栓形成,腹泻
Rotor综合征,黄疸
Rotor综合征,胆红素升高
外伤性胆管损伤,腹膜炎
外伤性胆管损伤,黄疸
先天性胆管囊状扩张,腹痛
先天性胆管囊状扩张,钝痛
胰腺异位,胆道梗阻
胰腺异位,肠粘膜有坏死溃疡
医源性胆管损伤,腹部不适
医源性胆管损伤,胆汁性肝硬化
原发性硬化性胆管炎,肝脏病变弥漫
原发性硬化性胆管炎,胆囊收缩功能不良
异位胰腺,胆道梗阻
异位胰腺,肠套叠
胰腺脓肿,恶心
胰腺脓肿,腹痛
胰腺瘘,腹部不适
胰腺瘘,肠鸣
胰高血糖素瘤,糖类皮质激素分泌过多
胰高血糖素瘤,糖尿
肾盂旁囊肿,腰痛
肾盂旁囊肿,肾区叩击痛
前列腺病,尿频
前列腺病,尿急
男假两性畸形,两性畸形
男假两性畸形,男性化
急性尿道炎,泌尿道狭窄
急性尿道炎,尿道黏膜外翻
马蹄形肾,尿频
马蹄形肾,腹泻
睾丸囊肿,阴囊水肿
睾丸囊肿,阴囊肿胀
滴虫性尿道炎,尿道流出分泌物
滴虫性尿道炎,排尿时外阴灼热
泌尿生殖系放线菌病,钝痛
泌尿生殖系放线菌病,低热
肾钙乳,弯腰时腰痛
肾钙乳,肾区压痛
泌尿系结石,腰痛伴尿频
泌尿系结石,尿
泌尿系结石,一侧腰腹突发“
霉菌性尿道炎,排尿时外阴灼热
霉菌性尿道炎,尿痛
阴囊癌,腹股沟淋巴结肿大
阴囊癌,无痛性阴囊内肿块
膀胱鳞状细胞癌,尿痛
膀胱鳞状细胞癌,排尿不畅
胞痹,遗尿
胞痹,排尿不畅
出血性膀胱炎,血尿
出血性膀胱炎,骶骨发育不良
成人多囊肾,血尿
成人多囊肾,结节
重复肾盂输尿管畸形,尿失禁
重复肾盂输尿管畸形,尿潴留
单纯肾异位,腹部肿块
单纯肾异位,尿失禁
多肾盏畸形,肾盏变钝
多肾盏畸形,肾盏结石
单侧肾缺如,蛋白尿
单侧肾缺如,孤立肾
单纯性肾囊肿,下腹部包块
单纯性肾囊肿,腹痛
额外肾,复杂性尿路感染
额外肾,腹痛
非淋菌性尿道炎,尿道口痒
非淋菌性尿道炎,尿道分泌粘液或
非肾上腺素增...,两性畸形
非肾上腺素增...,男性化
睾丸下降不全,睾丸触痛
睾丸下降不全,睾丸发育不全
梗阻性肾病,乏力
梗阻性肾病,尿痛
后尿道瓣膜,尿频
后尿道瓣膜,排尿障碍
合并马蹄肾的...,血管杂音
合并马蹄肾的...,腹痛
精索恶性肿瘤,阴囊肿大
精索恶性肿瘤,无痛性阴囊内肿块
精囊恶性肿瘤,里急后重
精囊恶性肿瘤,尿液中有稠厚胶样物
交叉性异位肾,腹痛
交叉性异位肾,脓尿
急性膀胱炎,尿道烧灼感
急性膀胱炎,尿频
结核性膀胱挛缩,尿失禁与遗尿
结核性膀胱挛缩,尿失禁
结核性膀胱自发破裂,腹痛
结核性膀胱自发破裂,腹水
淋菌性尿道炎,尿急
淋菌性尿道炎,尿频
老年人泌尿系统感染,尿频伴尿急和尿痛
老年人泌尿系统感染,尿失禁
老年人前列腺增生症,膀胱排空不全
老年人前列腺增生症,膀胱刺激征
老年人膀胱癌,耻区肿块
老年人膀胱癌,膀胱刺激征
老年人泌尿系结石,尿痛
老年人泌尿系结石,膀胱结石
老年人尿失禁,尿急
老年人尿失禁,尿频
老年女性膀胱颈梗阻,尿失禁
老年女性膀胱颈梗阻,下腹坠痛
老年人前列腺癌,男性小腹痛
老年人前列腺癌,前列腺增生
老年人梗阻性肾病,乏力
老年人梗阻性肾病,血尿
泌尿生殖系滴虫病,尿痛
泌尿生殖系滴虫病,尿急
泌尿生殖系棘球蚴病,尿频
泌尿生殖系棘球蚴病,尿急
泌尿生殖系血吸虫病,尿痛
泌尿生殖系血吸虫病,脓肿
泌尿道肿瘤,男性小便刺痛
泌尿道肿瘤,混浊尿
泌尿生殖系阿米巴病,尿痛
泌尿生殖系阿米巴病,尿急
慢性膀胱炎,尿痛
慢性膀胱炎,尿急
泌尿生殖系损伤,神经性尿频
泌尿生殖系损伤,排尿困难及尿潴留
泌尿生殖系真菌病,尿痛
泌尿生殖系真菌病,尿频
尿路梗阻,尿流呈波动状
尿路梗阻,排尿困难及尿潴留
尿道损伤,泌尿道狭窄
尿道损伤,尿道内口呈漏斗样改变
尿道缺如及先...,泌尿道阻塞
尿道缺如及先...,膀胱膨隆
尿道憩室,男性小便刺痛
尿道憩室,排尿不畅
尿道综合征,男性小便刺痛
尿道综合征,泌尿道狭窄
尿道狭窄,尿道变粗变硬
尿道狭窄,排尿障碍
尿道下裂,男性小便刺痛
